customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
814,233,1,75.32,2,1,1,Lost / Hibernating
815,93,2,849.09,3,2,4,New / Promising
816,14,3,596.42,4,4,3,Champions
817,20,1,128.52,4,1,1,New / Promising
818,23,3,780.97,4,4,4,Champions
821,67,1,91.19,3,1,1,New / Promising
823,47,2,962.91,4,2,4,New / Promising
824,122,2,363.61,3,2,3,New / Promising
826,149,3,1246.04,3,4,4,Champions
827,688,1,443.24,1,1,3,Lost / Hibernating
828,295,5,355.95,2,4,3,At Risk (Valuable)
830,234,1,49.16,2,1,1,Lost / Hibernating
833,334,1,1012.44,2,1,4,Lost / Hibernating
835,119,1,246.16,3,1,2,New / Promising
836,418,3,668.81,1,4,3,At Risk (Valuable)
839,215,1,197.98,2,1,2,Lost / Hibernating
840,98,1,353.21,3,1,3,New / Promising
842,131,3,539.47,3,4,3,Champions
843,66,1,358.53,3,1,3,New / Promising
844,206,4,720.56,2,4,4,At Risk (Valuable)
845,155,2,331.02,3,2,2,New / Promising
847,56,3,204.8,4,4,2,Regular
848,12,2,170.69,4,2,2,New / Promising
851,45,3,187.38,4,4,2,Regular
852,84,1,90.4,3,1,1,New / Promising
853,728,1,124.49,1,1,1,Lost / Hibernating
854,92,1,68.89,3,1,1,New / Promising
855,506,1,50.83,1,1,1,Lost / Hibernating
858,175,2,301.25,2,2,2,Lost / Hibernating
860,252,3,480.55,2,4,3,At Risk (Valuable)
861,23,2,452.73,4,2,3,New / Promising
863,527,1,207.39,1,1,2,Lost / Hibernating
864,266,2,329.34,2,2,2,Lost / Hibernating
866,84,5,618.42,3,4,3,Champions
867,184,1,83.49,2,1,1,Lost / Hibernating
869,151,2,769.76,3,2,4,New / Promising
870,70,3,657.76,3,4,3,Champions
871,436,1,138.78,1,1,1,Lost / Hibernating
872,296,1,58.17,2,1,1,Lost / Hibernating
873,517,1,33.33,1,1,1,Lost / Hibernating
874,248,2,274.16,2,2,2,Lost / Hibernating
875,306,3,1415.72,2,4,4,At Risk (Valuable)
876,227,1,44.38,2,1,1,Lost / Hibernating
879,22,1,223.62,4,1,2,New / Promising
880,493,1,606.24,1,1,3,Lost / Hibernating
881,72,2,452.91,3,2,3,New / Promising
882,305,1,596.51,2,1,3,Lost / Hibernating
884,327,3,381.54,2,4,3,At Risk (Valuable)
885,46,2,513.36,4,2,3,New / Promising
886,26,1,158.92,4,1,2,New / Promising
887,520,2,185.15,1,2,2,Lost / Hibernating
888,94,2,508.81,3,2,3,New / Promising
889,227,3,606.71,2,4,3,At Risk (Valuable)
892,114,3,244.92,3,4,2,Regular
893,98,3,963.69,3,4,4,Champions
894,225,2,180.83,2,2,2,Lost / Hibernating
895,483,2,236.65,1,2,2,Lost / Hibernating
896,443,1,64.06,1,1,1,Lost / Hibernating
897,94,2,392.11,3,2,3,New / Promising
898,520,1,170.7,1,1,2,Lost / Hibernating
900,3,1,257.21,4,1,2,New / Promising
901,102,4,1189.38,3,4,4,Champions
902,26,2,3247.19,4,2,4,New / Promising
903,66,3,353.67,3,4,3,Champions
904,85,3,259.4,3,4,2,Regular
906,644,1,38.63,1,1,1,Lost / Hibernating
907,2,2,112.57,4,2,1,New / Promising
908,22,7,2103.41,4,4,4,Champions
909,329,1,358.59,2,1,3,Lost / Hibernating
911,503,2,1496.89,1,2,4,Lost / Hibernating
912,388,1,109.93,1,1,1,Lost / Hibernating
913,405,2,1097.4,1,2,4,Lost / Hibernating
914,711,1,85.44,1,1,1,Lost / Hibernating
916,62,3,623.89,3,4,3,Champions
917,265,2,503.55,2,2,3,Lost / Hibernating
918,308,1,42.37,2,1,1,Lost / Hibernating
920,1,2,905.73,4,2,4,New / Promising
922,353,1,62.93,2,1,1,Lost / Hibernating
923,13,1,212.24,4,1,2,New / Promising
925,240,1,47.18,2,1,1,Lost / Hibernating
927,585,1,131.86,1,1,1,Lost / Hibernating
928,22,1,235.32,4,1,2,New / Promising
930,292,1,425.06,2,1,3,Lost / Hibernating
931,328,3,1111.33,2,4,4,At Risk (Valuable)
932,77,3,454.12,3,4,3,Champions
933,37,1,59.96,4,1,1,New / Promising
935,668,1,24.13,1,1,1,Lost / Hibernating
936,280,1,163.39,2,1,2,Lost / Hibernating
937,59,1,23.57,3,1,1,New / Promising
938,70,9,1826.58,3,4,4,Champions
939,62,2,276.47,3,2,2,New / Promising
941,423,1,54.6,1,1,1,Lost / Hibernating
942,160,2,392.96,3,2,3,New / Promising
943,20,3,448.1,4,4,3,Champions
944,509,1,35.98,1,1,1,Lost / Hibernating
945,352,2,140.86,2,2,1,Lost / Hibernating
947,238,1,122.4,2,1,1,Lost / Hibernating
948,412,2,701.36,1,2,4,Lost / Hibernating
950,338,3,1502.21,2,4,4,At Risk (Valuable)
951,154,1,71.56,3,1,1,New / Promising
953,62,2,169.08,3,2,2,New / Promising
955,75,3,415.45,3,4,3,Champions
956,54,2,223.53,4,2,2,New / Promising
958,129,2,237.51,3,2,2,New / Promising
959,52,3,1229.8,4,4,4,Champions
960,296,1,42.47,2,1,1,Lost / Hibernating
965,614,1,458.63,1,1,3,Lost / Hibernating
968,13,1,87.49,4,1,1,New / Promising
969,390,1,70.12,1,1,1,Lost / Hibernating
970,50,4,1009.81,4,4,4,Champions
971,578,1,38.09,1,1,1,Lost / Hibernating
973,472,2,565.51,1,2,3,Lost / Hibernating
974,573,1,27.03,1,1,1,Lost / Hibernating
975,546,2,271.29,1,2,2,Lost / Hibernating
981,567,1,106.56,1,1,1,Lost / Hibernating
984,397,1,229.4,1,1,2,Lost / Hibernating
985,209,1,56.05,2,1,1,Lost / Hibernating
986,721,1,38.6,1,1,1,Lost / Hibernating
987,43,2,228.83,4,2,2,New / Promising
988,587,1,450.22,1,1,3,Lost / Hibernating
989,396,1,49.0,1,1,1,Lost / Hibernating
991,30,1,246.18,4,1,2,New / Promising
992,240,2,402.03,2,2,3,Lost / Hibernating
993,88,1,171.52,3,1,2,New / Promising
994,3,5,1094.16,4,4,4,Champions
996,79,1,393.4,3,1,3,New / Promising
997,538,2,869.53,1,2,4,Lost / Hibernating
998,182,2,322.68,2,2,2,Lost / Hibernating
999,210,1,334.18,2,1,2,Lost / Hibernating
1000,20,2,541.76,4,2,3,New / Promising
1001,326,1,44.61,2,1,1,Lost / Hibernating
1002,433,1,355.87,1,1,3,Lost / Hibernating
1003,229,1,293.57,2,1,2,Lost / Hibernating
1004,32,2,412.59,4,2,3,New / Promising
1006,90,1,185.84,3,1,2,New / Promising
1010,257,3,1254.34,2,4,4,At Risk (Valuable)
1011,272,2,194.28,2,2,2,Lost / Hibernating
1012,455,1,234.21,1,1,2,Lost / Hibernating
1013,545,1,78.81,1,1,1,Lost / Hibernating
1017,23,10,1097.72,4,4,4,Champions
1018,1,8,3336.71,4,4,4,Champions
1019,264,1,40.2,2,1,1,Lost / Hibernating
1020,247,2,428.09,2,2,3,Lost / Hibernating
1021,265,1,164.62,2,1,2,Lost / Hibernating
1022,56,16,3280.19,4,4,4,Champions
1023,192,1,459.69,2,1,3,Lost / Hibernating
1024,358,2,1269.97,2,2,4,Lost / Hibernating
1025,372,1,363.72,2,1,3,Lost / Hibernating
1026,644,1,353.86,1,1,3,Lost / Hibernating
1027,193,1,563.17,2,1,3,Lost / Hibernating
1029,37,3,126.07,4,4,1,Regular
1030,203,3,1036.4,2,4,4,At Risk (Valuable)
1031,455,2,296.97,1,2,2,Lost / Hibernating
1032,261,2,526.94,2,2,3,Lost / Hibernating
1033,301,1,48.47,2,1,1,Lost / Hibernating
1034,254,3,2655.98,2,4,4,At Risk (Valuable)
1036,92,2,250.97,3,2,2,New / Promising
1037,35,2,508.67,4,2,3,New / Promising
1038,425,1,126.52,1,1,1,Lost / Hibernating
1039,587,1,246.1,1,1,2,Lost / Hibernating
1040,68,3,969.53,3,4,4,Champions
1041,112,3,673.6,3,4,3,Champions
1042,119,1,799.91,3,1,4,New / Promising
1046,83,5,1055.18,3,4,4,Champions
1048,7,5,588.45,4,4,3,Champions
1049,8,1,413.76,4,1,3,New / Promising
1050,160,5,3221.67,3,4,4,Champions
1051,61,3,238.17,3,4,2,Regular
1052,448,1,184.29,1,1,2,Lost / Hibernating
1053,45,3,476.14,4,4,3,Champions
1054,396,1,41.87,1,1,1,Lost / Hibernating
1055,268,1,108.13,2,1,1,Lost / Hibernating
1056,161,1,711.28,3,1,4,New / Promising
1057,101,1,247.4,3,1,2,New / Promising
1060,181,1,430.71,2,1,3,Lost / Hibernating
1061,130,3,1624.52,3,4,4,Champions
1062,285,4,1492.1,2,4,4,At Risk (Valuable)
1063,302,2,285.54,2,2,2,Lost / Hibernating
1064,498,1,341.85,1,1,3,Lost / Hibernating
1065,458,2,151.69,1,2,2,Lost / Hibernating
1066,229,4,1111.82,2,4,4,At Risk (Valuable)
1067,665,1,203.06,1,1,2,Lost / Hibernating
1069,13,1,108.08,4,1,1,New / Promising
1070,140,3,464.38,3,4,3,Champions
1071,6,2,740.61,4,2,4,New / Promising
1073,57,2,237.4,3,2,2,New / Promising
1075,190,2,609.54,2,2,3,Lost / Hibernating
1076,33,1,326.52,4,1,2,New / Promising
1080,336,2,253.21,2,2,2,Lost / Hibernating
1083,81,1,461.96,3,1,3,New / Promising
1084,60,2,750.66,3,2,4,New / Promising
1086,151,1,507.46,3,1,3,New / Promising
1087,570,2,872.47,1,2,4,Lost / Hibernating
1088,522,1,220.14,1,1,2,Lost / Hibernating
1089,193,1,11.45,2,1,1,Lost / Hibernating
1090,15,1,51.08,4,1,1,New / Promising
1091,23,3,2086.26,4,4,4,Champions
1092,135,3,273.82,3,4,2,Regular
1093,34,2,653.73,4,2,3,New / Promising
1094,91,2,102.79,3,2,1,New / Promising
1095,142,1,551.33,3,1,3,New / Promising
1096,552,2,313.78,1,2,2,Lost / Hibernating
1097,194,2,765.98,2,2,4,Lost / Hibernating
1101,310,2,465.36,2,2,3,Lost / Hibernating
1102,286,2,509.84,2,2,3,Lost / Hibernating
1104,212,2,542.38,2,2,3,Lost / Hibernating
1105,222,2,333.5,2,2,2,Lost / Hibernating
1106,642,1,31.62,1,1,1,Lost / Hibernating
1108,379,1,562.59,1,1,3,Lost / Hibernating
1109,207,2,332.51,2,2,2,Lost / Hibernating
1110,19,3,511.52,4,4,3,Champions
1112,577,1,571.81,1,1,3,Lost / Hibernating
1117,702,1,275.58,1,1,2,Lost / Hibernating
1119,215,1,19.5,2,1,1,Lost / Hibernating
1120,62,2,268.22,3,2,2,New / Promising
1121,705,1,765.85,1,1,4,Lost / Hibernating
1122,451,2,220.14,1,2,2,Lost / Hibernating
1123,88,3,683.19,3,4,4,Champions
1124,9,3,3266.73,4,4,4,Champions
1125,33,2,1356.15,4,2,4,New / Promising
1126,434,1,219.45,1,1,2,Lost / Hibernating
1127,632,1,168.72,1,1,2,Lost / Hibernating
1128,5,5,1442.32,4,4,4,Champions
1129,365,1,297.54,2,1,2,Lost / Hibernating
1130,412,3,735.78,1,4,4,At Risk (Valuable)
1131,366,2,348.65,2,2,3,Lost / Hibernating
1134,180,2,392.46,2,2,3,Lost / Hibernating
1136,268,3,223.55,2,4,2,Regular
1137,19,4,581.15,4,4,3,Champions
1138,242,1,740.86,2,1,4,Lost / Hibernating
1139,430,1,245.17,1,1,2,Lost / Hibernating
1140,424,2,281.06,1,2,2,Lost / Hibernating
1141,29,4,441.85,4,4,3,Champions
1143,139,2,193.05,3,2,2,New / Promising
1144,157,3,546.25,3,4,3,Champions
1145,360,1,79.44,2,1,1,Lost / Hibernating
1146,39,3,671.33,4,4,3,Champions
1147,218,1,169.67,2,1,2,Lost / Hibernating
1148,19,2,328.53,4,2,2,New / Promising
1149,196,1,109.04,2,1,1,Lost / Hibernating
1154,114,3,593.29,3,4,3,Champions
1155,583,2,514.55,1,2,3,Lost / Hibernating
1157,138,2,870.45,3,2,4,New / Promising
1158,51,2,334.94,4,2,3,New / Promising
1159,372,1,388.08,2,1,3,Lost / Hibernating
1163,45,2,509.18,4,2,3,New / Promising
1164,200,1,239.18,2,1,2,Lost / Hibernating
1165,62,1,812.85,3,1,4,New / Promising
1166,407,1,142.09,1,1,1,Lost / Hibernating
1168,10,6,1371.91,4,4,4,Champions
1170,150,5,3526.29,3,4,4,Champions
1173,676,1,365.37,1,1,3,Lost / Hibernating
1175,529,1,302.18,1,1,2,Lost / Hibernating
1177,316,1,331.05,2,1,2,Lost / Hibernating
1178,5,6,1670.3,4,4,4,Champions
1179,306,2,171.38,2,2,2,Lost / Hibernating
1180,197,2,620.34,2,2,3,Lost / Hibernating
1181,87,1,46.0,3,1,1,New / Promising
1185,195,3,521.81,2,4,3,At Risk (Valuable)
1186,57,8,4572.02,3,4,4,Champions
1188,6,4,1129.48,4,4,4,Champions
1189,214,2,109.31,2,2,1,Lost / Hibernating
1191,239,5,629.89,2,4,3,At Risk (Valuable)
1195,118,10,2615.9,3,4,4,Champions
1196,402,1,196.76,1,1,2,Lost / Hibernating
1197,678,1,107.68,1,1,1,Lost / Hibernating
1198,442,1,165.01,1,1,2,Lost / Hibernating
1199,39,2,130.63,4,2,1,New / Promising
1200,48,4,1719.92,4,4,4,Champions
1203,38,2,325.11,4,2,2,New / Promising
1204,54,4,1753.86,4,4,4,Champions
1206,429,2,521.16,1,2,3,Lost / Hibernating
1207,366,1,30.21,2,1,1,Lost / Hibernating
1208,320,3,752.5,2,4,4,At Risk (Valuable)
1209,79,4,634.54,3,4,3,Champions
1210,355,2,84.2,2,2,1,Lost / Hibernating
1213,150,4,1314.03,3,4,4,Champions
1214,212,2,768.19,2,2,4,Lost / Hibernating
1215,424,1,763.63,1,1,4,Lost / Hibernating
1216,53,2,787.17,4,2,4,New / Promising
1217,113,2,563.74,3,2,3,New / Promising
1218,270,1,222.84,2,1,2,Lost / Hibernating
1219,483,2,349.56,1,2,3,Lost / Hibernating
1221,10,1,477.72,4,1,3,New / Promising
1222,29,4,650.16,4,4,3,Champions
1223,10,4,343.71,4,4,3,Champions
1224,15,1,163.66,4,1,2,New / Promising
1226,50,1,933.86,4,1,4,New / Promising
1227,519,2,209.49,1,2,2,Lost / Hibernating
1228,19,2,864.06,4,2,4,New / Promising
1230,388,1,100.0,1,1,1,Lost / Hibernating
1231,105,3,2160.33,3,4,4,Champions
1234,228,1,484.63,2,1,3,Lost / Hibernating
1235,670,1,512.62,1,1,3,Lost / Hibernating
1236,4,2,1428.51,4,2,4,New / Promising
1238,284,3,272.24,2,4,2,Regular
1239,306,2,440.78,2,2,3,Lost / Hibernating
1240,102,1,79.19,3,1,1,New / Promising
1242,45,5,1554.66,4,4,4,Champions
1243,8,2,611.43,4,2,3,New / Promising
1244,131,1,295.38,3,1,2,New / Promising
1245,5,3,253.24,4,4,2,Regular
1246,188,2,554.12,2,2,3,Lost / Hibernating
1247,240,3,182.88,2,4,2,Regular
1248,35,5,573.33,4,4,3,Champions
1249,160,1,103.76,3,1,1,New / Promising
1250,200,2,321.74,2,2,2,Lost / Hibernating
1251,58,1,158.92,3,1,2,New / Promising
1255,62,1,918.78,3,1,4,New / Promising
1256,136,1,91.25,3,1,1,New / Promising
1257,593,1,178.6,1,1,2,Lost / Hibernating
1258,121,2,464.08,3,2,3,New / Promising
1260,332,1,258.15,2,1,2,Lost / Hibernating
1261,426,1,95.44,1,1,1,Lost / Hibernating
1263,114,4,1038.06,3,4,4,Champions
1264,32,4,888.8,4,4,4,Champions
1266,111,2,200.41,3,2,2,New / Promising
1268,484,1,71.73,1,1,1,Lost / Hibernating
1270,22,2,491.55,4,2,3,New / Promising
1271,58,2,283.05,3,2,2,New / Promising
1272,190,2,903.21,2,2,4,Lost / Hibernating
1273,594,1,195.14,1,1,2,Lost / Hibernating
1276,150,2,267.71,3,2,2,New / Promising
1277,71,2,652.12,3,2,3,New / Promising
1278,189,1,128.63,2,1,1,Lost / Hibernating
1280,66,3,254.93,3,4,2,Regular
1281,12,1,272.06,4,1,2,New / Promising
1282,60,5,1715.24,3,4,4,Champions
1283,111,3,955.96,3,4,4,Champions
1285,281,3,1096.87,2,4,4,At Risk (Valuable)
1286,544,3,514.1,1,4,3,At Risk (Valuable)
1287,89,1,98.9,3,1,1,New / Promising
1288,393,2,1033.5,1,2,4,Lost / Hibernating
1289,248,3,636.37,2,4,3,At Risk (Valuable)
1290,397,1,169.9,1,1,2,Lost / Hibernating
1291,82,1,73.22,3,1,1,New / Promising
1292,640,1,172.35,1,1,2,Lost / Hibernating
1293,80,3,420.84,3,4,3,Champions
1296,18,3,733.9,4,4,4,Champions
1298,442,1,426.28,1,1,3,Lost / Hibernating
1300,547,1,118.92,1,1,1,Lost / Hibernating
1301,21,2,103.91,4,2,1,New / Promising
1302,2,1,146.59,4,1,1,New / Promising
1303,495,1,135.05,1,1,1,Lost / Hibernating
1304,16,1,31.47,4,1,1,New / Promising
1305,207,2,1599.4,2,2,4,Lost / Hibernating
1306,453,1,277.44,1,1,2,Lost / Hibernating
1307,433,1,715.57,1,1,4,Lost / Hibernating
1310,40,1,115.35,4,1,1,New / Promising
1311,85,2,537.13,3,2,3,New / Promising
1312,12,1,59.51,4,1,1,New / Promising
1313,50,4,611.77,4,4,3,Champions
1315,196,2,161.17,2,2,2,Lost / Hibernating
1316,167,3,776.31,3,4,4,Champions
1317,399,1,51.14,1,1,1,Lost / Hibernating
1318,181,4,327.06,2,4,2,Regular
1319,634,2,822.28,1,2,4,Lost / Hibernating
1320,317,1,247.47,2,1,2,Lost / Hibernating
1321,94,2,244.19,3,2,2,New / Promising
1322,236,2,116.1,2,2,1,Lost / Hibernating
1323,4,11,2107.03,4,4,4,Champions
1325,95,1,406.91,3,1,3,New / Promising
1326,211,2,348.5,2,2,3,Lost / Hibernating
1327,427,1,33.17,1,1,1,Lost / Hibernating
1328,96,5,1036.01,3,4,4,Champions
1329,17,2,267.22,4,2,2,New / Promising
1330,500,1,155.61,1,1,2,Lost / Hibernating
1332,422,1,34.61,1,1,1,Lost / Hibernating
1334,75,2,208.56,3,2,2,New / Promising
1335,467,1,354.92,1,1,3,Lost / Hibernating
1336,20,2,356.02,4,2,3,New / Promising
1337,516,1,301.12,1,1,2,Lost / Hibernating
1338,350,1,64.88,2,1,1,Lost / Hibernating
1339,252,1,40.08,2,1,1,Lost / Hibernating
1341,449,2,282.89,1,2,2,Lost / Hibernating
1344,16,1,266.19,4,1,2,New / Promising
1345,266,2,376.27,2,2,3,Lost / Hibernating
1346,23,3,387.79,4,4,3,Champions
1350,478,2,248.11,1,2,2,Lost / Hibernating
1351,673,1,35.29,1,1,1,Lost / Hibernating
1352,142,1,120.54,3,1,1,New / Promising
1355,627,1,89.25,1,1,1,Lost / Hibernating
1356,589,1,16.57,1,1,1,Lost / Hibernating
1357,172,1,57.81,3,1,1,New / Promising
1359,32,4,278.03,4,4,2,Regular
1360,249,1,498.72,2,1,3,Lost / Hibernating
1362,318,1,638.27,2,1,3,Lost / Hibernating
1364,351,2,663.04,2,2,3,Lost / Hibernating
1365,134,3,1195.51,3,4,4,Champions
1366,160,1,82.79,3,1,1,New / Promising
1367,338,1,521.12,2,1,3,Lost / Hibernating
1368,335,3,257.54,2,4,2,Regular
1369,367,2,506.45,2,2,3,Lost / Hibernating
1370,82,1,152.96,3,1,2,New / Promising
1371,1,4,2054.76,4,4,4,Champions
1372,711,1,16.88,1,1,1,Lost / Hibernating
1373,104,3,1497.84,3,4,4,Champions
1374,58,1,330.94,3,1,2,New / Promising
1375,357,3,730.92,2,4,4,At Risk (Valuable)
1376,503,1,1299.15,1,1,4,Lost / Hibernating
1377,263,1,56.1,2,1,1,Lost / Hibernating
1378,47,1,95.87,4,1,1,New / Promising
1379,73,4,605.37,3,4,3,Champions
1380,564,2,165.72,1,2,2,Lost / Hibernating
1381,96,1,335.02,3,1,3,New / Promising
1383,432,1,37.55,1,1,1,Lost / Hibernating
1384,507,1,34.61,1,1,1,Lost / Hibernating
1385,245,1,22.58,2,1,1,Lost / Hibernating
1389,386,2,182.21,1,2,2,Lost / Hibernating
1390,23,4,1835.81,4,4,4,Champions
1391,425,1,169.92,1,1,2,Lost / Hibernating
1392,523,1,39.31,1,1,1,Lost / Hibernating
1393,7,3,617.77,4,4,3,Champions
1394,241,2,335.11,2,2,3,Lost / Hibernating
1396,227,2,338.69,2,3,3,At Risk (Valuable)
1397,550,2,426.18,1,3,3,At Risk (Valuable)
1398,258,1,175.39,2,1,2,Lost / Hibernating
1400,11,3,1056.43,4,4,4,Champions
1401,170,1,342.52,3,1,3,New / Promising
1402,38,4,1497.55,4,4,4,Champions
1403,146,2,334.46,3,3,2,Regular
1404,67,1,236.34,3,1,2,New / Promising
1407,20,1,64.07,4,1,1,New / Promising
1410,359,3,1245.84,2,4,4,At Risk (Valuable)
1411,231,3,227.86,2,4,2,Regular
1412,138,1,42.76,3,1,1,New / Promising
1413,495,3,1350.49,1,4,4,At Risk (Valuable)
1414,37,1,47.63,4,1,1,New / Promising
1415,32,3,271.54,4,4,2,Regular
1416,209,2,77.38,2,3,1,Regular
1420,166,2,333.87,3,3,2,Regular
1422,558,1,65.85,1,1,1,Lost / Hibernating
1423,194,4,784.91,2,4,4,At Risk (Valuable)
1425,288,3,569.8,2,4,3,At Risk (Valuable)
1426,164,1,71.38,3,1,1,New / Promising
1427,157,2,421.68,3,3,3,Champions
1428,44,1,602.69,4,1,3,New / Promising
1429,373,1,252.76,1,1,2,Lost / Hibernating
1430,372,1,550.97,2,1,3,Lost / Hibernating
1431,176,2,1274.33,2,3,4,At Risk (Valuable)
1433,245,1,27.08,2,1,1,Lost / Hibernating
1435,39,6,1515.44,4,4,4,Champions
1436,155,3,353.76,3,4,3,Champions
1438,151,2,115.82,3,3,1,Regular
1441,147,2,289.52,3,3,2,Regular
1442,21,1,16.52,4,1,1,New / Promising
1443,201,2,1424.21,2,3,4,At Risk (Valuable)
1444,298,2,1583.69,2,3,4,At Risk (Valuable)
1445,325,2,260.29,2,3,2,Regular
1446,123,2,210.47,3,3,2,Regular
1447,26,3,1296.2,4,4,4,Champions
1449,156,1,33.85,3,1,1,New / Promising
1452,103,2,904.18,3,3,4,Champions
1453,181,3,1091.24,2,4,4,At Risk (Valuable)
1454,50,5,1420.92,4,4,4,Champions
1455,158,3,1733.34,3,4,4,Champions
1458,167,4,477.13,3,4,3,Champions
1459,232,1,34.98,2,1,1,Lost / Hibernating
1460,66,1,71.28,3,1,1,New / Promising
1461,391,1,353.22,1,1,3,Lost / Hibernating
1464,452,1,5.6,1,1,1,Lost / Hibernating
1466,632,1,108.13,1,1,1,Lost / Hibernating
1467,572,1,1087.17,1,1,4,Lost / Hibernating
1469,26,2,170.64,4,3,2,Regular
1470,399,1,168.94,1,1,2,Lost / Hibernating
1471,688,1,347.96,1,1,3,Lost / Hibernating
1473,66,3,340.61,3,4,3,Champions
1474,47,2,74.79,4,3,1,Regular
1476,1,1,352.5,4,1,3,New / Promising
1478,15,3,627.42,4,4,3,Champions
1479,115,9,2491.86,3,4,4,Champions
1480,340,2,1181.65,2,3,4,At Risk (Valuable)
1481,179,2,233.88,2,3,2,Regular
1482,267,3,894.77,2,4,4,At Risk (Valuable)
1484,485,1,162.36,1,1,2,Lost / Hibernating
1485,543,1,149.28,1,1,2,Lost / Hibernating
1486,432,1,187.83,1,1,2,Lost / Hibernating
1488,180,1,272.88,2,1,2,Lost / Hibernating
1489,268,1,417.6,2,1,3,Lost / Hibernating
1490,160,4,986.99,3,4,4,Champions
1491,580,2,85.58,1,3,1,Regular
1492,187,2,440.67,2,3,3,At Risk (Valuable)
1494,599,1,57.61,1,1,1,Lost / Hibernating
1495,15,1,14.59,4,1,1,New / Promising
1496,2,40,8925.33,4,4,4,Champions
1497,677,1,36.43,1,1,1,Lost / Hibernating
1498,3,6,1644.47,4,4,4,Champions
1500,32,1,180.78,4,1,2,New / Promising
1501,44,3,1443.5,4,4,4,Champions
1502,334,2,628.26,2,3,3,At Risk (Valuable)
1503,114,1,315.24,3,1,2,New / Promising
1505,488,1,16.45,1,1,1,Lost / Hibernating
1507,270,1,635.79,2,1,3,Lost / Hibernating
1508,20,2,1020.58,4,3,4,Champions
1510,19,2,364.38,4,3,3,Champions
1513,218,3,749.58,2,4,4,At Risk (Valuable)
1514,80,2,490.74,3,3,3,Champions
1515,126,1,266.22,3,1,2,New / Promising
1517,63,3,1138.35,3,4,4,Champions
1518,66,1,186.06,3,1,2,New / Promising
1521,418,1,176.95,1,1,2,Lost / Hibernating
1522,81,1,458.0,3,1,3,New / Promising
1524,566,1,108.69,1,1,1,Lost / Hibernating
1525,218,1,188.59,2,1,2,Lost / Hibernating
1526,698,1,208.19,1,1,2,Lost / Hibernating
1527,477,1,83.91,1,1,1,Lost / Hibernating
1528,103,3,429.28,3,4,3,Champions
1529,407,2,872.51,1,3,4,At Risk (Valuable)
1530,5,2,148.93,4,3,2,Regular
1531,74,2,107.11,3,3,1,Regular
1533,6,3,862.19,4,4,4,Champions
1534,45,1,24.32,4,1,1,New / Promising
1535,52,6,1204.4,4,4,4,Champions
1537,66,3,496.6,3,4,3,Champions
1538,126,2,542.58,3,3,3,Champions
1539,584,1,218.2,1,1,2,Lost / Hibernating
1540,717,1,189.88,1,1,2,Lost / Hibernating
1541,124,3,1126.07,3,4,4,Champions
1542,287,1,15.21,2,1,1,Lost / Hibernating
1544,12,4,749.32,4,4,4,Champions
1546,15,5,521.04,4,4,3,Champions
1547,272,3,350.54,2,4,3,At Risk (Valuable)
1548,380,4,1587.28,1,4,4,At Risk (Valuable)
1550,611,1,77.04,1,1,1,Lost / Hibernating
1551,238,3,592.39,2,4,3,At Risk (Valuable)
1552,342,1,334.72,2,1,3,Lost / Hibernating
1555,663,1,253.48,1,1,2,Lost / Hibernating
1557,20,3,785.4,4,4,4,Champions
1559,199,3,969.02,2,4,4,At Risk (Valuable)
1560,11,1,43.85,4,1,1,New / Promising
1561,97,1,858.03,3,1,4,New / Promising
1563,48,1,295.65,4,1,2,New / Promising
1564,68,2,585.95,3,3,3,Champions
1565,50,2,1116.72,4,3,4,Champions
1567,513,1,44.82,1,1,1,Lost / Hibernating
1568,206,3,457.16,2,4,3,At Risk (Valuable)
1570,17,2,1447.92,4,3,4,Champions
1571,268,1,1014.36,2,1,4,Lost / Hibernating
1572,106,8,1542.07,3,4,4,Champions
1573,93,1,260.13,3,1,2,New / Promising
1575,202,1,118.6,2,1,1,Lost / Hibernating
1576,378,1,308.96,1,1,2,Lost / Hibernating
1577,5,2,995.21,4,3,4,Champions
1579,46,2,889.26,4,3,4,Champions
1582,50,3,826.84,4,4,4,Champions
1584,303,2,84.01,2,3,1,Regular
1585,315,1,406.5,2,1,3,Lost / Hibernating
1586,78,3,377.83,3,4,3,Champions
1588,9,8,1590.03,4,4,4,Champions
1591,109,3,693.2,3,4,4,Champions
1592,670,1,559.95,1,1,3,Lost / Hibernating
1594,336,1,248.39,2,1,2,Lost / Hibernating
1596,42,1,355.26,4,1,3,New / Promising
1597,10,4,1334.16,4,4,4,Champions
1599,85,3,275.23,3,4,2,Regular
1600,5,4,807.89,4,4,4,Champions
1602,38,2,382.27,4,3,3,Champions
1603,370,2,360.32,2,3,3,At Risk (Valuable)
1605,538,1,778.36,1,1,4,Lost / Hibernating
1607,150,1,77.76,3,1,1,New / Promising
1608,536,1,396.59,1,1,3,Lost / Hibernating
1609,60,3,1005.18,3,4,4,Champions
1610,4,5,594.61,4,4,3,Champions
1611,7,2,277.25,4,3,2,Regular
1612,45,1,18.62,4,1,1,New / Promising
1615,378,1,217.6,1,1,2,Lost / Hibernating
1617,235,2,908.1,2,3,4,At Risk (Valuable)
1618,25,1,66.57,4,1,1,New / Promising
1619,513,1,19.59,1,1,1,Lost / Hibernating
1622,86,1,81.98,3,1,1,New / Promising
1623,13,1,71.54,4,1,1,New / Promising
