order_item_id,order_id,customer_id,product_id,date_key,channel_id,quantity,unit_price,discount,line_revenue,order_status,payment_method
373,217,6097,101,20240610,4,1,18.66,0.0,18.66,completed,bank_transfer
374,217,6097,141,20240610,4,1,79.8,0.0,79.8,completed,bank_transfer
375,217,6097,9,20240610,4,1,43.32,0.15,36.82,completed,bank_transfer
376,218,263,132,20250912,4,2,69.06,0.05,131.21,completed,debit_card
377,219,4990,95,20250606,6,1,46.05,0.0,46.05,completed,credit_card
378,220,7257,58,20240430,1,4,48.71,0.0,194.84,completed,paypal
379,221,677,58,20240412,6,3,49.78,0.0,149.34,completed,bank_transfer
380,222,3802,157,20250803,5,1,348.95,0.15,296.61,completed,debit_card
381,222,3802,13,20250803,5,1,81.89,0.05,77.8,completed,debit_card
382,223,3022,64,20240401,2,1,21.76,0.15,18.5,cancelled,bank_transfer
383,224,8463,114,20251019,5,2,600.53,0.0,1201.06,completed,debit_card
384,224,8463,105,20251019,5,1,55.93,0.0,55.93,completed,debit_card
385,225,1761,76,20250807,1,2,135.57,0.0,271.14,completed,paypal
386,226,2955,33,20240410,3,4,64.51,0.0,258.04,completed,bank_transfer
387,226,2955,13,20240410,3,2,79.79,0.05,151.6,completed,bank_transfer
388,226,2955,124,20240410,3,1,18.4,0.0,18.4,completed,bank_transfer
389,227,8314,47,20240413,6,1,43.06,0.0,43.06,completed,debit_card
390,228,3061,48,20251227,2,1,167.11,0.15,142.04,completed,bank_transfer
391,228,3061,38,20251227,2,2,11.04,0.1,19.87,completed,bank_transfer
392,229,4913,160,20241210,5,1,120.02,0.0,120.02,completed,credit_card
393,229,4913,60,20241210,5,4,156.56,0.0,626.24,completed,credit_card
394,229,4913,30,20241210,5,1,49.7,0.05,47.22,completed,credit_card
395,230,328,41,20240812,2,3,126.56,0.0,379.68,completed,paypal
396,231,-1,160,20251014,1,2,120.1,0.1,216.18,returned,bank_transfer
397,231,-1,113,20251014,1,3,68.37,0.1,184.6,returned,bank_transfer
398,231,-1,156,20251014,1,3,34.62,0.0,103.86,returned,bank_transfer
399,232,7631,149,20251212,5,2,103.48,0.05,196.61,completed,debit_card
400,233,5852,48,20251226,2,1,171.42,0.05,162.85,completed,credit_card
401,234,598,12,20250907,5,2,42.24,0.0,84.48,cancelled,debit_card
402,234,598,75,20250907,5,1,6.29,0.0,6.29,cancelled,debit_card
403,235,735,59,20241112,1,4,88.99,0.0,355.96,completed,credit_card
404,236,5032,108,20240412,6,5,77.6,0.05,368.6,completed,debit_card
405,237,2676,1,20250922,6,2,99.73,0.0,199.46,returned,paypal
406,237,2676,126,20250922,6,1,472.47,0.0,472.47,returned,paypal
407,237,2676,132,20250922,6,1,68.4,0.0,68.4,returned,paypal
408,238,5739,76,20250425,5,2,134.46,0.1,242.03,completed,debit_card
409,239,5517,39,20250106,3,3,19.23,0.1,51.92,completed,credit_card
410,240,7755,84,20251127,2,1,39.87,0.15,33.89,completed,debit_card
411,240,7755,29,20251127,2,2,37.48,0.15,63.72,completed,debit_card
412,241,2644,35,20240510,6,1,133.69,0.15,113.64,completed,credit_card
413,242,5345,21,20250308,6,1,237.81,0.0,237.81,returned,bank_transfer
414,243,7180,123,20240117,1,2,230.44,0.0,460.88,completed,credit_card
415,243,7180,1,20240117,1,2,99.11,0.1,178.4,completed,credit_card
416,243,7180,125,20240117,1,2,110.33,0.05,209.63,completed,credit_card
417,244,4535,7,20250216,2,2,271.01,0.0,542.02,completed,credit_card
418,244,4535,97,20250216,2,3,85.74,0.1,231.5,completed,credit_card
419,245,7682,100,20240314,4,3,52.6,0.0,157.8,returned,credit_card
420,246,1273,55,20240517,2,1,162.76,0.0,162.76,completed,debit_card
421,246,1273,29,20240517,2,1,38.09,0.15,32.38,completed,debit_card
422,247,6783,70,20240516,5,3,35.67,0.1,96.31,completed,paypal
423,247,6783,108,20240516,5,1,76.36,0.0,76.36,completed,paypal
424,247,6783,116,20240516,5,1,83.75,0.0,83.75,completed,paypal
425,248,8700,41,20250628,5,1,124.13,0.0,124.13,completed,debit_card
426,249,3072,159,20250903,5,1,22.68,0.0,22.68,completed,debit_card
427,250,3375,36,20251205,5,1,21.75,0.05,20.66,completed,paypal
428,251,816,97,20251218,1,1,85.52,0.05,81.24,completed,debit_card
429,251,816,41,20251218,1,2,125.95,0.15,214.12,completed,debit_card
430,252,5918,106,20241210,5,3,92.5,0.0,277.5,cancelled,credit_card
431,252,5918,134,20241210,5,1,102.04,0.15,86.73,cancelled,credit_card
432,253,5095,53,20241019,4,3,34.94,0.0,104.82,completed,bank_transfer
433,254,399,66,20251111,3,2,217.18,0.0,434.36,completed,debit_card
434,254,399,67,20251111,3,1,59.55,0.0,59.55,completed,debit_card
435,254,399,41,20251111,3,1,129.43,0.1,116.49,completed,debit_card
436,255,6954,81,20240828,5,1,54.68,0.05,51.95,completed,credit_card
437,256,7670,77,20251218,2,1,69.47,0.15,59.05,completed,debit_card
438,257,8396,23,20240118,3,2,68.5,0.0,137.0,completed,paypal
439,258,5038,33,20251220,5,1,65.08,0.15,55.32,completed,paypal
440,258,5038,97,20251220,5,5,86.34,0.0,431.7,completed,paypal
441,259,4177,54,20240228,2,1,115.02,0.15,97.77,completed,bank_transfer
442,259,4177,48,20240228,2,1,164.69,0.0,164.69,completed,bank_transfer
443,260,8103,75,20251120,4,2,6.2,0.0,12.4,completed,paypal
444,261,3662,90,20250403,5,1,102.58,0.1,92.32,completed,credit_card
445,262,6068,71,20251229,3,2,92.22,0.15,156.77,completed,debit_card
446,263,5670,51,20240402,3,1,85.28,0.0,85.28,cancelled,credit_card
447,264,3431,160,20250422,2,1,118.37,0.05,112.45,completed,credit_card
448,265,848,109,20251220,6,1,83.36,0.0,83.36,completed,bank_transfer
449,266,219,156,20250331,6,1,33.67,0.0,33.67,completed,paypal
450,267,3950,43,20250614,5,1,58.05,0.0,58.05,completed,bank_transfer
451,268,4449,160,20250731,1,1,116.84,0.0,116.84,completed,paypal
452,269,7612,85,20250302,6,1,31.32,0.1,28.19,cancelled,credit_card
453,270,3815,13,20250612,3,3,81.54,0.0,244.62,completed,credit_card
454,271,2642,57,20250513,6,1,31.19,0.0,31.19,completed,debit_card
455,271,2642,156,20250513,6,1,33.83,0.0,33.83,completed,debit_card
456,271,2642,99,20250513,6,4,64.02,0.0,256.08,completed,debit_card
457,272,4268,106,20251124,6,3,94.98,0.0,284.94,cancelled,credit_card
458,273,-1,143,20240103,4,4,15.55,0.0,62.2,completed,paypal
459,273,-1,62,20240103,4,1,54.22,0.05,51.51,completed,paypal
460,273,-1,98,20240103,4,1,84.12,0.0,84.12,completed,paypal
461,274,896,104,20241015,5,2,32.03,0.0,64.06,completed,bank_transfer
462,275,1110,61,20251213,5,1,43.31,0.0,43.31,completed,debit_card
463,276,2965,133,20251120,4,2,24.73,0.0,49.46,completed,bank_transfer
464,277,127,132,20250204,5,2,70.28,0.05,133.53,completed,debit_card
465,278,2068,155,20250607,2,1,86.58,0.0,86.58,cancelled,paypal
466,278,2068,146,20250607,2,1,128.59,0.0,128.59,cancelled,paypal
467,279,7286,56,20241210,6,1,149.08,0.0,149.08,completed,paypal
468,279,7286,27,20241210,6,3,22.64,0.0,67.92,completed,paypal
469,279,7286,134,20241210,6,3,99.02,0.1,267.35,completed,paypal
470,280,2206,58,20240725,5,2,49.36,0.05,93.78,completed,paypal
471,280,2206,57,20240725,5,1,30.31,0.05,28.79,completed,paypal
472,281,1084,113,20251102,1,1,67.2,0.0,67.2,completed,credit_card
473,281,1084,7,20251102,1,2,269.11,0.15,457.49,completed,credit_card
474,281,1084,13,20251102,1,1,82.14,0.0,82.14,completed,credit_card
475,282,8760,60,20241129,1,4,160.28,0.15,544.95,cancelled,paypal
476,282,8760,140,20241129,1,2,22.0,0.1,39.6,cancelled,paypal
477,282,8760,133,20241129,1,1,24.57,0.0,24.57,cancelled,paypal
478,283,5735,153,20250512,1,1,34.49,0.0,34.49,cancelled,bank_transfer
479,284,590,71,20240604,3,2,89.0,0.05,169.1,completed,paypal
480,284,590,144,20240604,3,1,77.18,0.15,65.6,completed,paypal
481,285,605,84,20251222,5,1,40.43,0.15,34.37,completed,paypal
482,285,605,39,20251222,5,3,19.8,0.05,56.43,completed,paypal
483,285,605,154,20251222,5,1,79.07,0.1,71.16,completed,paypal
484,286,5644,150,20251227,5,2,86.31,0.0,172.62,completed,paypal
485,287,4990,112,20250801,1,1,64.68,0.0,64.68,completed,paypal
486,287,4990,17,20250801,1,1,25.48,0.0,25.48,completed,paypal
487,287,4990,100,20250801,1,3,53.52,0.0,160.56,completed,paypal
488,288,668,93,20250409,1,5,34.74,0.0,173.7,completed,bank_transfer
489,288,668,124,20250409,1,1,18.8,0.05,17.86,completed,bank_transfer
490,288,668,87,20250409,1,2,147.1,0.05,279.49,completed,bank_transfer
491,289,2110,29,20241105,4,1,38.77,0.15,32.95,completed,paypal
492,289,2110,126,20241105,4,1,456.91,0.05,434.06,completed,paypal
493,289,2110,32,20241105,4,2,346.96,0.0,693.92,completed,paypal
494,290,8592,61,20251014,3,1,41.66,0.15,35.41,completed,debit_card
495,291,5290,64,20250723,6,2,21.64,0.0,43.28,completed,bank_transfer
496,292,4055,112,20240630,4,3,64.14,0.15,163.56,completed,credit_card
497,293,2351,23,20251129,4,1,68.18,0.05,64.77,completed,credit_card
498,294,1296,6,20251019,1,2,52.59,0.0,105.18,completed,credit_card
499,294,1296,125,20251019,1,1,109.98,0.0,109.98,completed,credit_card
500,294,1296,39,20251019,1,3,20.13,0.1,54.35,completed,credit_card
501,294,1296,143,20251019,1,2,15.6,0.05,29.64,completed,credit_card
502,295,3701,29,20251213,6,3,38.7,0.0,116.1,completed,credit_card
503,295,3701,50,20251213,6,1,13.06,0.0,13.06,completed,credit_card
504,296,8534,74,20250820,5,3,270.11,0.0,810.33,completed,paypal
505,297,479,100,20250602,6,4,52.54,0.0,210.16,completed,paypal
506,298,-1,152,20241231,3,1,90.23,0.1,81.21,completed,paypal
507,299,1965,22,20251207,1,2,52.56,0.15,89.35,completed,debit_card
508,300,3761,148,20251011,3,1,19.59,0.1,17.63,completed,debit_card
509,301,437,78,20240301,2,3,50.15,0.0,150.45,completed,credit_card
510,301,437,33,20240301,2,1,62.79,0.15,53.37,completed,credit_card
511,301,437,52,20240301,2,1,45.49,0.0,45.49,completed,credit_card
512,301,437,54,20240301,2,1,113.48,0.1,102.13,completed,credit_card
513,302,5373,155,20240602,6,2,85.48,0.0,170.96,returned,bank_transfer
514,302,5373,9,20240602,6,3,42.53,0.1,114.83,returned,bank_transfer
515,302,5373,66,20240602,6,4,214.92,0.0,859.68,returned,bank_transfer
516,303,4471,96,20241211,2,1,17.14,0.0,17.14,returned,credit_card
517,303,4471,107,20241211,2,1,354.08,0.0,354.08,returned,credit_card
518,304,6168,11,20251210,1,2,42.14,0.15,71.64,completed,credit_card
519,304,6168,15,20251210,1,3,13.74,0.0,41.22,completed,credit_card
520,304,6168,46,20251210,1,3,34.67,0.0,104.01,completed,credit_card
521,305,5014,141,20251227,5,1,80.52,0.15,68.44,completed,debit_card
522,306,3658,13,20240617,6,1,78.8,0.0,78.8,completed,paypal
523,306,3658,68,20240617,6,1,162.47,0.0,162.47,completed,paypal
524,307,6825,70,20250520,1,3,36.48,0.0,109.44,completed,credit_card
525,308,255,153,20241213,5,1,34.38,0.05,32.66,cancelled,debit_card
526,308,255,24,20241213,5,2,17.68,0.0,35.36,cancelled,debit_card
527,308,255,22,20241213,5,2,54.33,0.05,103.23,cancelled,debit_card
528,309,4998,97,20251220,1,2,85.8,0.15,145.86,completed,bank_transfer
529,309,4998,59,20251220,1,1,86.62,0.15,73.63,completed,bank_transfer
530,310,1120,10,20251031,5,1,105.64,0.0,105.64,completed,bank_transfer
531,311,4022,43,20251029,1,1,59.51,0.1,53.56,completed,bank_transfer
532,311,4022,64,20251029,1,5,22.17,0.0,110.85,completed,bank_transfer
533,311,4022,115,20251029,1,1,55.3,0.15,47.0,completed,bank_transfer
534,312,7324,91,20250216,6,2,69.27,0.0,138.54,returned,debit_card
535,312,7324,75,20250216,6,2,6.31,0.05,11.99,returned,debit_card
536,313,1369,126,20241230,6,1,456.87,0.05,434.03,completed,paypal
537,314,-1,43,20241009,6,3,57.61,0.15,146.91,completed,bank_transfer
538,315,8216,63,20240314,3,1,24.4,0.0,24.4,completed,credit_card
539,315,8216,51,20240314,3,1,88.4,0.0,88.4,completed,credit_card
540,316,3820,74,20250911,6,1,267.78,0.0,267.78,completed,credit_card
541,317,59,83,20251014,6,5,246.54,0.0,1232.7,completed,debit_card
542,318,7312,101,20251231,6,1,18.01,0.0,18.01,completed,credit_card
543,318,7312,8,20251231,6,1,127.68,0.05,121.3,completed,credit_card
544,319,8146,63,20251230,2,1,23.83,0.0,23.83,completed,credit_card
545,320,1653,14,20250423,5,1,11.63,0.1,10.47,completed,debit_card
546,320,1653,150,20250423,5,1,83.14,0.0,83.14,completed,debit_card
547,321,8475,80,20250917,1,1,10.87,0.15,9.24,completed,bank_transfer
548,322,8465,97,20251112,5,2,86.46,0.15,146.98,completed,credit_card
549,323,4357,137,20251103,2,1,31.64,0.0,31.64,completed,paypal
550,323,4357,40,20251103,2,2,76.95,0.0,153.9,completed,paypal
551,323,4357,114,20251103,2,2,590.74,0.0,1181.48,completed,paypal
552,324,7393,99,20240917,6,2,65.89,0.15,112.01,completed,bank_transfer
553,324,7393,21,20240917,6,3,246.82,0.0,740.46,completed,bank_transfer
554,325,4105,25,20250131,1,1,39.87,0.05,37.88,completed,debit_card
555,326,5213,12,20240527,5,3,42.11,0.0,126.33,completed,bank_transfer
556,326,5213,113,20240527,5,1,68.01,0.0,68.01,completed,bank_transfer
557,327,-1,28,20251215,1,1,90.15,0.0,90.15,completed,debit_card
558,327,-1,78,20251215,1,3,49.24,0.1,132.95,completed,debit_card
559,328,1513,115,20250528,1,1,55.67,0.0,55.67,completed,bank_transfer
560,328,1513,94,20250528,1,2,47.34,0.0,94.68,completed,bank_transfer
561,329,6899,124,20240109,3,1,18.16,0.15,15.44,completed,debit_card
562,330,12,116,20250713,3,1,86.27,0.0,86.27,completed,credit_card
563,330,12,150,20250713,3,1,83.75,0.05,79.56,completed,credit_card
564,330,12,65,20250713,3,2,132.65,0.15,225.5,completed,credit_card
565,331,5356,90,20250506,6,1,105.54,0.15,89.71,completed,credit_card
566,331,5356,12,20250506,6,2,41.96,0.15,71.33,completed,credit_card
567,331,5356,71,20250506,6,1,88.59,0.0,88.59,completed,credit_card
568,332,7999,120,20240212,3,1,125.21,0.05,118.95,completed,debit_card
569,332,7999,6,20240212,3,2,53.75,0.1,96.75,completed,debit_card
570,332,7999,71,20240212,3,2,88.79,0.0,177.58,completed,debit_card
571,333,2079,104,20241205,3,1,31.89,0.0,31.89,completed,credit_card
572,334,3082,48,20250713,6,3,171.25,0.05,488.06,completed,debit_card
573,335,5401,72,20250329,1,4,254.11,0.1,914.8,completed,paypal
574,336,2319,148,20250919,1,1,19.8,0.15,16.83,completed,credit_card
575,337,7835,155,20250329,5,2,84.69,0.0,169.38,completed,paypal
576,337,7835,136,20250329,5,2,259.1,0.0,518.2,completed,paypal
577,337,7835,109,20250329,5,4,82.45,0.1,296.82,completed,paypal
578,338,3376,38,20251104,6,1,11.04,0.0,11.04,cancelled,debit_card
579,338,3376,134,20251104,6,1,97.29,0.15,82.7,cancelled,debit_card
580,338,3376,111,20251104,6,1,11.73,0.05,11.14,cancelled,debit_card
581,338,3376,145,20251104,6,3,81.75,0.05,232.99,cancelled,debit_card
582,339,5356,55,20250420,6,2,168.15,0.0,336.3,completed,paypal
583,340,2128,25,20250427,4,2,40.66,0.15,69.12,completed,bank_transfer
584,340,2128,5,20250427,4,1,51.56,0.0,51.56,completed,bank_transfer
585,340,2128,91,20250427,4,1,71.03,0.0,71.03,completed,bank_transfer
586,341,409,158,20251114,2,1,98.35,0.1,88.52,completed,paypal
587,342,1647,127,20241224,6,1,26.72,0.0,26.72,completed,paypal
588,343,449,125,20240601,6,4,108.61,0.0,434.44,cancelled,bank_transfer
589,343,449,27,20240601,6,4,22.68,0.15,77.11,cancelled,bank_transfer
590,344,4325,69,20240902,2,3,91.1,0.0,273.3,completed,bank_transfer
591,345,5395,137,20250908,5,3,31.86,0.0,95.58,completed,paypal
592,345,5395,83,20250908,5,3,249.09,0.0,747.27,completed,paypal
593,346,433,63,20250706,1,1,23.8,0.1,21.42,completed,credit_card
594,346,433,40,20250706,1,2,79.54,0.1,143.17,completed,credit_card
595,346,433,23,20250706,1,2,68.34,0.15,116.18,completed,credit_card
596,346,433,98,20250706,1,1,80.35,0.05,76.33,completed,credit_card
597,347,885,51,20250508,6,1,88.43,0.0,88.43,completed,credit_card
598,348,4483,25,20240818,5,3,40.8,0.05,116.28,completed,credit_card
599,348,4483,143,20240818,5,2,15.47,0.0,30.94,completed,credit_card
600,348,4483,49,20240818,5,1,88.73,0.1,79.86,completed,credit_card
601,349,7404,86,20240603,2,2,42.24,0.0,84.48,completed,bank_transfer
602,350,5794,39,20240121,6,1,19.84,0.15,16.86,completed,credit_card
603,351,1022,33,20241128,5,2,63.93,0.0,127.86,completed,credit_card
604,351,1022,61,20241128,5,2,41.27,0.05,78.41,completed,credit_card
605,351,1022,103,20241128,5,1,46.75,0.05,44.41,completed,credit_card
606,352,8209,141,20250517,5,2,81.3,0.15,138.21,completed,debit_card
607,353,8488,10,20241219,4,1,106.73,0.0,106.73,completed,paypal
608,354,3009,56,20250118,3,1,151.05,0.1,135.95,cancelled,debit_card
609,355,5677,70,20251126,1,1,36.58,0.0,36.58,completed,credit_card
610,356,4549,30,20241127,2,1,48.74,0.0,48.74,completed,bank_transfer
611,357,8690,139,20250324,6,3,132.52,0.15,337.93,completed,bank_transfer
612,358,4710,2,20250926,2,1,58.88,0.05,55.94,completed,debit_card
613,359,8857,103,20241221,4,1,48.82,0.15,41.5,completed,debit_card
614,360,1893,70,20250608,3,1,36.23,0.1,32.61,completed,debit_card
615,361,3190,157,20250811,6,1,345.01,0.0,345.01,completed,credit_card
616,362,7218,39,20251213,6,1,19.59,0.0,19.59,completed,credit_card
617,363,7241,82,20240614,4,1,90.94,0.1,81.85,cancelled,credit_card
618,364,6766,135,20250512,1,1,28.19,0.05,26.78,completed,bank_transfer
619,364,6766,96,20250512,1,5,17.59,0.0,87.95,completed,bank_transfer
620,364,6766,116,20250512,1,4,86.8,0.0,347.2,completed,bank_transfer
621,365,7946,11,20250307,5,2,42.09,0.0,84.18,completed,bank_transfer
622,366,6502,22,20240927,5,1,54.27,0.15,46.13,completed,credit_card
623,366,6502,159,20240927,5,1,22.54,0.1,20.29,completed,credit_card
624,366,6502,116,20240927,5,1,84.94,0.0,84.94,completed,credit_card
625,367,5861,153,20250702,2,1,35.29,0.05,33.53,completed,bank_transfer
626,367,5861,143,20250702,2,4,15.52,0.05,58.98,completed,bank_transfer
627,368,4234,106,20251224,1,4,93.95,0.1,338.22,completed,debit_card
628,369,4309,43,20250803,1,2,57.16,0.0,114.32,completed,debit_card
629,370,3735,112,20241116,4,1,62.78,0.15,53.36,completed,credit_card
630,370,3735,116,20241116,4,3,83.71,0.1,226.02,completed,credit_card
631,371,5715,36,20250616,5,1,22.21,0.0,22.21,completed,credit_card
632,372,3740,121,20240911,1,1,131.59,0.0,131.59,completed,paypal
633,372,3740,101,20240911,1,1,18.21,0.0,18.21,completed,paypal
634,372,3740,108,20240911,1,1,75.31,0.0,75.31,completed,paypal
635,372,3740,62,20240911,1,2,56.39,0.05,107.14,completed,paypal
636,373,1413,114,20240404,2,2,593.58,0.1,1068.44,completed,paypal
637,374,1041,49,20240527,4,1,89.31,0.1,80.38,completed,bank_transfer
638,374,1041,107,20240527,4,1,359.67,0.0,359.67,completed,bank_transfer
639,375,8553,123,20240526,3,2,229.55,0.1,413.19,completed,paypal
640,375,8553,30,20240526,3,1,50.96,0.0,50.96,completed,paypal
641,376,252,10,20240619,3,4,105.47,0.15,358.6,cancelled,credit_card
642,377,1030,97,20240606,5,2,86.94,0.0,173.88,completed,paypal
643,377,1030,109,20240606,5,1,82.89,0.0,82.89,completed,paypal
644,377,1030,129,20240606,5,2,69.84,0.1,125.71,completed,paypal
645,378,4108,14,20250622,2,2,11.39,0.05,21.64,cancelled,bank_transfer
646,379,2470,67,20240719,6,1,60.48,0.0,60.48,returned,bank_transfer
647,379,2470,119,20240719,6,1,177.67,0.1,159.9,returned,bank_transfer
648,380,3731,15,20241125,3,3,13.63,0.0,40.89,completed,debit_card
649,380,3731,57,20241125,3,2,30.98,0.15,52.67,completed,debit_card
650,381,1146,157,20251123,6,1,343.38,0.0,343.38,completed,credit_card
651,381,1146,133,20251123,6,2,24.56,0.0,49.12,completed,credit_card
652,382,1270,82,20250220,1,1,89.57,0.0,89.57,completed,bank_transfer
653,382,1270,153,20250220,1,2,35.89,0.1,64.6,completed,bank_transfer
654,383,7420,53,20251107,6,2,35.46,0.0,70.92,completed,bank_transfer
655,383,7420,41,20251107,6,1,126.57,0.0,126.57,completed,bank_transfer
656,384,7009,107,20240907,5,5,355.56,0.05,1688.91,completed,bank_transfer
657,385,1022,22,20240729,4,1,52.69,0.0,52.69,cancelled,credit_card
658,386,6180,77,20240225,3,1,69.0,0.0,69.0,returned,debit_card
659,386,6180,154,20240225,3,1,81.51,0.05,77.43,returned,debit_card
660,386,6180,121,20240225,3,1,129.86,0.15,110.38,returned,debit_card
661,387,5618,54,20240607,1,1,112.59,0.15,95.7,completed,credit_card
662,387,5618,26,20240607,1,2,73.22,0.0,146.44,completed,credit_card
663,387,5618,88,20240607,1,2,87.36,0.0,174.72,completed,credit_card
664,387,5618,124,20240607,1,1,18.64,0.0,18.64,completed,credit_card
665,388,6584,89,20241013,4,1,40.69,0.0,40.69,completed,paypal
666,389,4383,56,20240714,3,3,150.06,0.0,450.18,completed,paypal
667,389,4383,117,20240714,3,3,62.14,0.0,186.42,completed,paypal
668,389,4383,102,20240714,3,1,43.48,0.15,36.96,completed,paypal
669,389,4383,131,20240714,3,1,15.7,0.1,14.13,completed,paypal
670,390,2539,7,20240417,3,2,270.42,0.1,486.76,completed,debit_card
671,391,6150,83,20240519,5,3,244.93,0.1,661.31,cancelled,debit_card
672,391,6150,69,20240519,5,3,91.78,0.0,275.34,cancelled,debit_card
673,392,3422,100,20250209,1,2,52.97,0.15,90.05,completed,debit_card
674,393,2060,142,20240811,1,1,215.99,0.0,215.99,completed,debit_card
675,393,2060,122,20240811,1,2,28.32,0.0,56.64,completed,debit_card
676,394,3761,75,20241205,5,1,6.28,0.0,6.28,completed,bank_transfer
