order_item_id,order_id,product_id,quantity,unit_price,discount
872,511,36,1,21.57,0.1
873,511,104,1,31.5,0.0
874,511,129,1,72.6,0.0
875,512,91,3,72.29,0.1
876,512,23,2,68.65,0.1
877,513,27,1,23.67,0.0
878,513,120,1,129.15,0.05
879,514,36,1,21.36,0.1
880,514,62,3,54.75,0.1
881,515,52,1,46.73,0.1
882,516,125,2,108.16,0.15
883,516,141,2,81.13,0.0
884,517,36,1,21.73,0.05
885,517,111,4,11.35,0.15
886,518,85,1,32.04,0.0
887,518,62,3,55.87,0.1
888,518,8,3,127.77,0.0
889,519,66,2,223.0,0.1
890,519,133,2,25.61,0.0
891,520,17,1,26.54,0.15
892,521,125,2,107.59,0.05
893,521,82,1,89.39,0.0
894,521,67,1,59.42,0.1
895,522,46,3,34.16,0.0
896,523,6,2,53.06,0.15
897,524,154,2,80.28,0.0
898,525,73,2,61.44,0.0
899,525,160,1,120.26,0.0
900,525,79,3,71.4,0.0
901,526,143,1,15.1,0.15
902,527,136,1,264.67,0.05
903,528,79,2,69.38,0.05
904,529,2,3,57.48,0.1
905,530,14,5,11.69,0.0
906,531,10,1,108.13,0.0
907,532,56,2,150.83,0.05
908,533,54,2,110.19,0.1
909,533,65,1,137.16,0.0
910,533,110,1,62.32,0.1
911,533,145,1,83.29,0.0
912,534,88,3,87.67,0.0
913,535,92,1,151.77,0.05
914,536,110,1,62.33,0.05
915,537,151,1,83.43,0.0
916,537,45,1,17.32,0.0
917,537,140,2,21.36,0.15
918,538,133,1,25.47,0.0
919,539,96,5,17.82,0.0
920,539,25,2,40.67,0.0
921,540,88,2,85.82,0.0
922,540,80,1,10.67,0.0
923,540,60,1,153.22,0.05
924,540,140,3,21.99,0.1
925,541,41,1,127.75,0.0
926,542,50,1,13.61,0.05
927,542,9,1,42.67,0.15
928,542,132,2,68.32,0.0
929,543,127,1,26.89,0.15
930,543,104,1,31.0,0.05
931,544,24,1,18.12,0.0
932,545,138,3,48.84,0.05
933,545,67,1,60.98,0.0
934,546,129,2,71.76,0.15
935,546,132,2,68.37,0.05
936,546,122,1,28.55,0.1
937,547,42,2,75.62,0.0
938,548,22,1,53.33,0.1
939,548,37,4,77.16,0.0
940,548,53,2,35.81,0.15
941,548,67,3,61.96,0.1
942,549,34,2,24.5,0.0
943,550,88,3,86.09,0.0
944,550,110,2,60.55,0.0
945,550,158,1,100.48,0.15
946,551,134,1,101.18,0.15
947,552,16,1,39.02,0.0
948,553,143,2,14.98,0.1
949,554,148,1,20.3,0.0
950,554,85,2,30.77,0.0
951,555,119,1,177.24,0.0
952,556,28,1,91.31,0.0
953,556,37,2,78.97,0.0
954,557,102,2,43.97,0.15
955,558,129,1,70.36,0.0
956,559,113,2,69.4,0.05
957,560,94,1,49.41,0.0
958,561,125,1,108.95,0.05
959,562,72,1,264.17,0.0
960,563,77,1,68.62,0.1
961,563,61,1,42.18,0.0
962,563,11,5,42.42,0.1
963,563,55,1,160.7,0.1
964,564,2,1,57.59,0.05
965,564,141,4,78.84,0.1
966,565,9,1,42.04,0.05
967,565,113,1,67.47,0.0
968,565,71,1,91.41,0.0
969,566,15,1,13.99,0.0
970,566,73,5,63.84,0.05
971,566,129,3,72.62,0.0
972,566,22,1,53.83,0.1
973,567,119,1,180.64,0.0
974,567,132,1,67.81,0.15
975,568,71,1,88.46,0.0
976,569,81,1,54.48,0.05
977,570,12,2,43.27,0.05
978,570,37,5,79.37,0.15
979,571,54,2,112.62,0.0
980,571,139,1,136.69,0.05
981,572,112,1,63.36,0.05
982,573,102,2,44.63,0.0
983,574,137,4,31.55,0.0
984,574,128,1,38.45,0.0
985,575,67,3,61.43,0.0
986,575,34,1,25.3,0.0
987,576,55,4,162.22,0.1
988,577,55,2,163.59,0.0
989,577,48,4,168.37,0.1
990,578,107,1,353.36,0.15
991,578,11,3,43.3,0.0
992,579,127,1,26.17,0.0
993,579,34,1,25.4,0.0
994,580,107,3,363.85,0.0
995,581,72,1,260.59,0.1
996,582,40,1,77.73,0.15
997,582,160,4,115.72,0.0
998,583,118,1,22.15,0.0
999,583,9,1,42.89,0.05
1000,583,134,1,98.2,0.15
1001,583,39,1,19.53,0.0
1002,584,153,1,34.54,0.0
1003,584,30,1,48.76,0.1
1004,585,71,1,90.68,0.05
1005,586,82,2,90.71,0.05
1006,587,68,1,156.67,0.0
1007,588,63,3,24.33,0.05
1008,588,136,1,266.95,0.15
1009,589,136,1,257.86,0.0
1010,590,27,2,22.8,0.05
1011,591,62,2,56.39,0.0
1012,592,120,2,125.17,0.05
1013,592,48,1,167.38,0.05
1014,592,67,1,59.47,0.0
1015,593,48,2,170.85,0.0
1016,594,114,1,589.29,0.0
1017,595,60,1,153.8,0.0
1018,596,139,3,133.4,0.0
1019,596,114,5,600.71,0.0
1020,597,149,1,104.35,0.15
1021,597,74,1,269.52,0.05
1022,598,143,1,15.23,0.05
1023,599,117,4,63.72,0.0
1024,599,47,2,42.71,0.0
1025,600,74,1,262.95,0.05
1026,600,17,1,26.39,0.1
1027,601,37,2,79.81,0.0
1028,601,123,1,234.27,0.15
1029,601,53,1,34.79,0.1
1030,602,140,3,21.91,0.0
1031,603,52,1,47.04,0.05
1032,604,104,2,30.89,0.15
1033,604,20,1,17.78,0.0
1034,605,65,2,133.71,0.1
1035,606,82,1,89.84,0.05
1036,607,151,2,79.99,0.1
1037,607,56,2,148.46,0.0
1038,607,3,2,118.09,0.0
1039,607,113,1,68.69,0.1
1040,608,125,5,111.07,0.0
1041,608,157,2,347.6,0.05
1042,608,136,2,266.97,0.15
1043,608,78,2,50.02,0.05
1044,609,114,1,588.53,0.1
1045,609,105,1,55.25,0.0
1046,610,54,1,114.55,0.1
1047,611,108,1,75.65,0.15
1048,612,147,1,21.47,0.15
1049,612,55,2,164.97,0.05
1050,613,51,1,85.58,0.0
1051,614,43,1,58.85,0.05
1052,614,44,2,48.37,0.15
1053,615,131,1,15.99,0.0
1054,615,4,1,250.23,0.0
1055,616,79,2,69.58,0.1
1056,617,100,2,51.44,0.0
1057,617,124,1,18.62,0.0
1058,618,28,1,92.21,0.05
1059,619,62,1,55.13,0.0
1060,620,117,2,63.54,0.0
1061,621,18,1,84.25,0.1
1062,621,155,3,84.52,0.05
1063,621,139,2,135.85,0.1
1064,621,49,3,88.16,0.0
1065,622,118,4,22.23,0.0
1066,623,40,4,78.06,0.0
1067,623,47,2,42.0,0.05
1068,623,51,1,86.93,0.0
1069,623,50,1,13.33,0.15
1070,624,10,1,108.31,0.05
1071,624,37,1,77.16,0.0
1072,624,42,1,74.67,0.0
1073,625,101,2,18.4,0.0
1074,625,158,4,99.95,0.05
1075,626,87,1,149.01,0.0
1076,626,3,2,116.83,0.0
1077,626,62,1,54.92,0.15
1078,627,119,3,178.05,0.15
1079,628,160,1,115.95,0.1
1080,629,47,2,42.81,0.1
1081,630,84,1,41.17,0.0
1082,631,45,1,16.99,0.05
1083,631,152,1,90.08,0.15
1084,631,54,2,112.16,0.0
1085,632,115,3,54.71,0.0
1086,632,107,3,351.52,0.1
1087,632,117,1,63.86,0.0
1088,633,152,1,89.18,0.0
1089,633,135,1,27.7,0.1
1090,633,133,1,24.73,0.0
1091,634,145,1,80.56,0.0
1092,634,107,1,350.63,0.0
1093,634,61,1,42.66,0.1
1094,635,78,2,50.09,0.0
1095,636,148,2,20.24,0.0
1096,637,129,2,72.6,0.0
1097,637,62,3,54.78,0.1
1098,638,125,1,111.52,0.05
1099,639,104,3,31.33,0.1
1100,639,33,1,65.56,0.0
1101,640,6,1,52.96,0.0
1102,640,142,1,207.73,0.0
1103,640,90,1,101.75,0.1
1104,641,153,1,35.5,0.0
1105,642,140,1,21.66,0.05
1106,643,67,1,61.71,0.0
1107,643,51,1,87.88,0.05
1108,643,160,5,118.46,0.0
1109,644,35,2,132.98,0.1
1110,644,132,3,68.28,0.0
1111,645,12,1,42.84,0.0
1112,646,7,2,271.04,0.1
1113,647,42,1,76.11,0.0
1114,647,68,1,158.24,0.0
1115,647,132,1,68.34,0.0
1116,648,75,1,6.11,0.1
1117,648,57,3,30.86,0.0
1118,649,72,2,264.57,0.15
1119,649,98,5,84.3,0.15
1120,649,27,1,23.49,0.0
1121,649,100,3,53.46,0.15
1122,650,15,1,13.94,0.0
1123,650,40,1,76.95,0.0
1124,651,149,2,101.55,0.0
1125,652,31,2,38.4,0.15
1126,652,10,2,105.69,0.0
1127,652,35,1,138.96,0.05
1128,653,48,2,164.31,0.0
1129,653,142,1,214.9,0.0
1130,654,94,1,47.32,0.05
1131,654,107,2,361.79,0.0
1132,654,20,1,18.32,0.0
1133,654,123,4,235.53,0.15
1134,655,44,1,49.4,0.0
1135,656,42,1,76.5,0.0
1136,657,118,1,22.7,0.1
1137,658,62,1,55.93,0.1
1138,658,147,2,20.82,0.05
1139,658,48,4,167.26,0.1
1140,659,96,1,17.23,0.0
1141,659,73,1,63.09,0.05
1142,660,57,-1,31.16,0.0
1143,661,29,2,38.77,0.0
1144,662,19,1,29.02,0.05
1145,663,106,2,92.78,0.0
1146,664,150,5,82.94,0.1
1147,664,27,2,23.21,0.0
1148,664,93,1,35.18,0.1
1149,665,110,2,61.48,0.1
1150,665,38,1,11.43,0.1
1151,666,120,1,128.72,0.0
1152,666,145,5,83.62,0.0
1153,667,43,-1,59.67,0.1
1154,668,134,2,100.84,0.0
1155,669,122,1,28.44,0.0
1156,670,66,2,218.34,0.15
1157,670,129,1,70.54,0.0
1158,671,43,2,58.72,0.15
1159,672,2,3,58.66,0.0
1160,672,87,2,147.22,0.0
1161,673,145,2,82.32,0.05
1162,674,86,1,42.44,0.05
1163,675,31,3,37.89,0.0
1164,676,25,2,38.96,0.0
1165,677,19,4,28.23,0.0
1166,678,116,2,83.13,0.0
1167,679,26,1,70.63,0.05
1168,679,5,4,52.25,0.1
1169,680,96,1,17.36,0.0
1170,680,124,-1,18.44,0.05
1171,681,138,1,49.38,0.1
1172,681,9,1,42.46,0.15
1173,681,75,3,6.27,0.1
1174,682,123,2,231.2,0.1
1175,683,10,1,104.94,0.0
1176,684,110,3,60.46,0.0
1177,684,123,1,224.56,0.05
1178,685,41,1,125.36,0.1
1179,686,148,1,19.74,0.05
1180,686,18,1,84.99,0.0
1181,686,43,5,58.7,0.15
1182,686,121,3,129.64,0.05
1183,687,9,1,43.01,0.05
1184,687,44,1,49.66,0.1
1185,688,146,2,131.28,0.15
1186,689,34,1,24.99,0.0
1187,690,56,3,149.6,0.15
1188,691,4,2,249.93,0.0
1189,691,149,1,103.25,0.1
1190,692,90,1,100.6,0.0
1191,692,33,1,64.3,0.0
1192,692,128,4,38.92,0.15
1193,693,137,2,31.48,0.0
1194,694,11,1,43.03,0.1
1195,694,43,1,57.54,0.0
1196,695,51,1,89.25,0.1
1197,695,127,1,26.84,0.0
1198,695,19,2,29.44,0.0
1199,695,122,1,28.21,0.0
1200,696,115,1,53.82,0.0
1201,697,141,3,77.86,0.1
1202,698,145,1,80.97,0.15
1203,698,43,1,58.07,0.0
1204,699,150,1,83.24,0.0
1205,700,127,-1,27.09,0.0
1206,700,118,3,22.5,0.0
1207,701,89,3,39.47,0.05
1208,702,74,2,266.84,0.15
1209,703,123,1,224.6,0.1
1210,703,158,2,98.73,0.0
1211,703,62,2,56.07,0.1
1212,704,154,1,81.28,0.0
1213,705,27,1,22.59,0.05
1214,706,96,1,17.74,0.0
1215,707,18,2,87.67,0.05
1216,707,74,1,268.8,0.0
1217,707,146,1,133.76,0.05
1218,708,96,1,17.42,0.0
1219,708,15,2,13.67,0.15
1220,709,94,2,49.1,0.0
1221,710,81,2,52.64,0.0
1222,711,89,1,40.66,0.1
1223,712,35,1,134.75,0.15
1224,713,108,1,75.45,0.1
1225,714,75,2,6.15,0.15
1226,715,89,4,41.22,0.0
1227,715,28,1,91.16,0.0
1228,716,36,2,22.12,0.0
1229,717,54,2,111.74,0.0
1230,718,19,1,28.36,0.15
1231,718,68,1,156.91,0.0
1232,718,45,2,17.47,0.0
1233,719,65,1,137.92,0.0
1234,719,132,1,70.77,0.1
1235,720,16,1,39.66,0.0
1236,720,1,1,102.04,0.05
1237,720,44,5,49.23,0.0
1238,720,158,3,97.21,0.0
1239,721,78,1,50.26,0.15
1240,722,101,1,18.05,0.1
1241,722,15,1,14.11,0.0
1242,723,58,2,49.77,0.0
1243,723,84,2,41.54,0.05
1244,723,94,2,48.92,0.0
1245,723,12,2,42.3,0.1
1246,724,21,1,247.75,0.1
1247,724,73,2,63.02,0.0
1248,724,144,2,78.13,0.0
1249,725,131,2,15.99,0.15
1250,725,35,3,138.89,0.05
1251,725,150,1,85.59,0.05
1252,726,114,1,599.78,0.15
1253,727,144,1,77.75,0.0
1254,728,62,5,54.46,0.0
1255,729,77,1,70.54,0.0
1256,730,48,1,168.3,0.1
1257,730,99,1,63.66,0.0
1258,730,142,1,211.7,0.15
1259,731,2,4,56.6,0.0
1260,732,26,3,73.19,0.0
1261,732,63,3,24.13,0.0
1262,732,25,1,39.89,0.1
1263,733,108,2,75.3,0.15
1264,733,136,4,262.11,0.0
1265,734,78,1,49.09,0.05
1266,735,116,1,84.63,0.0
1267,736,20,1,17.93,0.1
1268,736,65,1,138.3,0.0
1269,737,9,1,43.32,0.15
1270,737,17,1,26.67,0.1
1271,738,127,2,27.34,0.05
1272,738,85,2,30.65,0.0
1273,738,87,3,146.17,0.15
1274,738,11,1,42.45,0.15
1275,739,26,1,70.12,0.0
1276,740,13,2,82.77,0.0
1277,741,37,1,76.6,0.1
1278,742,148,1,19.74,0.0
1279,742,39,5,19.54,0.15
1280,742,46,1,34.22,0.0
1281,743,26,3,73.19,0.15
1282,743,132,3,67.59,0.15
1283,744,53,1,35.53,0.15
1284,745,92,2,156.37,0.15
1285,746,145,2,80.49,0.0
1286,747,63,1,24.27,0.1
1287,748,5,3,53.74,0.05
1288,749,33,1,62.94,0.0
1289,749,97,2,86.18,0.15
1290,750,10,2,103.25,0.0
1291,751,77,2,68.8,0.15
1292,752,126,1,466.17,0.05
1293,752,66,1,218.68,0.0
1294,753,108,1,76.26,0.05
1295,754,58,1,50.44,0.0
1296,754,95,1,44.93,0.05
1297,754,68,2,161.65,0.1
1298,754,25,1,38.88,0.0
1299,755,61,1,41.24,0.05
1300,756,105,2,55.2,0.0
1301,756,123,4,231.51,0.0
1302,757,157,1,348.18,0.0
1303,758,66,2,220.62,0.0
1304,758,113,4,68.28,0.05
1305,758,55,1,160.98,0.0
1306,759,107,1,353.69,0.0
1307,760,35,1,138.42,0.0
1308,761,134,1,99.76,0.1
1309,762,72,1,253.89,0.0
1310,762,71,1,89.6,0.0
1311,762,124,5,18.29,0.0
1312,763,41,1,124.74,0.1
1313,764,78,1,49.99,0.0
1314,764,150,3,86.68,0.0
1315,765,59,1,86.86,0.0
1316,765,47,3,43.34,0.1
1317,766,105,2,55.13,0.0
1318,766,22,1,52.64,0.0
1319,767,73,1,62.54,0.1
1320,768,108,1,77.66,0.1
1321,769,75,1,6.18,0.0
1322,770,73,1,64.53,0.15
1323,771,113,1,69.12,0.1
1324,771,77,1,68.92,0.1
1325,772,4,3,258.61,0.15
1326,773,17,4,26.13,0.05
1327,773,153,2,36.05,0.1
1328,774,117,1,62.56,0.15
1329,775,18,1,84.18,0.15
1330,775,52,1,46.75,0.0
1331,776,93,1,34.13,0.05
1332,776,6,4,53.22,0.0
1333,777,77,2,70.45,0.1
1334,778,11,2,42.74,0.0
1335,778,138,1,47.91,0.0
1336,778,20,3,18.37,0.0
1337,778,80,2,10.88,0.0
1338,779,21,3,246.43,0.05
1339,780,130,1,41.51,0.1
1340,781,101,2,18.23,0.0
1341,782,52,2,45.82,0.0
1342,783,87,1,151.61,0.05
1343,784,66,1,221.05,0.0
1344,784,115,1,55.24,0.0
1345,784,67,1,60.16,0.0
1346,784,95,2,46.45,0.05
1347,785,155,3,83.87,0.0
1348,785,153,1,35.88,0.05
1349,786,137,2,32.92,0.0
1350,787,61,2,41.53,0.0
1351,787,59,2,89.34,0.15
1352,788,39,1,19.64,0.05
1353,789,129,1,70.01,0.0
1354,789,87,1,149.69,0.0
1355,790,80,1,10.71,0.1
1356,791,148,1,19.52,0.0
1357,791,23,2,70.02,0.15
1358,792,43,2,58.09,0.0
1359,793,88,2,88.55,0.1
1360,793,25,1,40.11,0.1
1361,794,35,1,135.09,0.15
1362,795,48,1,164.34,0.0
1363,796,143,4,15.33,0.0
1364,796,117,1,62.86,0.0
1365,797,94,3,47.55,0.0
1366,798,112,1,62.98,0.0
1367,798,79,5,72.11,0.15
1368,799,50,2,13.26,0.15
1369,799,139,2,137.46,0.05
1370,800,141,1,80.63,0.1
1371,801,129,1,70.93,0.05
1372,802,51,1,87.65,0.05
1373,803,151,1,83.53,0.0
1374,804,141,2,81.35,0.05
1375,805,9,3,43.04,0.05
1376,806,11,1,43.36,0.0
1377,806,81,1,54.12,0.0
1378,806,37,2,77.0,0.0
1379,807,99,3,63.67,0.05
1380,808,64,2,22.51,0.15
1381,808,116,2,83.58,0.0
1382,809,145,2,81.6,0.0
1383,810,66,1,222.51,0.0
1384,811,142,2,207.51,0.15
1385,812,5,1,53.62,0.0
1386,812,49,2,89.03,0.0
1387,812,57,1,29.93,0.0
1388,813,104,4,31.01,0.0
1389,814,85,1,31.85,0.1
1390,815,142,1,210.99,0.0
1391,816,143,1,15.19,0.0
1392,817,17,1,25.57,0.15
1393,818,16,3,39.43,0.0
1394,818,39,1,19.3,0.0
1395,819,21,1,239.28,0.05
1396,820,9,3,42.3,0.0
1397,821,74,1,268.94,0.0
1398,821,135,1,28.41,0.1
1399,822,136,3,261.7,0.15
1400,823,103,1,47.54,0.15
1401,823,154,1,80.82,0.0
1402,824,64,3,22.03,0.15
1403,825,28,1,89.14,0.15
1404,826,52,1,44.86,0.0
1405,827,28,2,90.83,0.1
1406,828,5,3,53.17,0.1
1407,829,31,1,37.16,0.05
1408,829,36,2,21.21,0.0
1409,830,155,1,84.93,0.1
1410,831,52,2,45.92,0.15
1411,831,86,1,40.69,0.1
1412,831,90,1,100.74,0.05
1413,831,33,1,65.43,0.05
1414,832,28,1,89.72,0.1
1415,833,103,2,47.44,0.15
1416,834,43,1,59.81,0.0
1417,834,156,1,34.64,0.05
1418,834,41,1,124.65,0.05
1419,835,114,2,609.92,0.1
1420,836,26,1,70.23,0.0
1421,836,100,1,52.48,0.1
1422,836,129,5,69.55,0.0
1423,837,8,1,129.63,0.0
1424,837,33,1,62.78,0.0
1425,838,104,1,31.92,0.1
1426,838,84,1,41.01,0.1
1427,838,40,1,78.99,0.15
1428,839,55,1,161.34,0.0
1429,840,138,1,49.73,0.15
1430,840,44,2,48.37,0.05
1431,841,40,1,78.87,0.0
1432,842,138,4,48.29,0.1
1433,842,142,3,210.12,0.0
1434,843,108,1,76.77,0.0
1435,844,76,2,135.26,0.0
1436,844,160,2,120.02,0.0
1437,845,19,1,28.04,0.15
1438,845,128,2,38.66,0.15
1439,845,137,1,31.47,0.0
1440,845,132,3,67.46,0.0
1441,846,3,1,115.58,0.05
1442,846,141,3,79.16,0.0
1443,847,89,2,40.45,0.0
1444,847,134,4,99.63,0.1
1445,848,32,5,336.68,0.05
1446,849,122,1,28.75,0.05
1447,850,114,1,606.45,0.1
1448,851,85,1,31.54,0.0
1449,851,4,4,249.99,0.0
1450,852,148,1,19.71,0.0
1451,853,24,2,17.9,0.15
1452,853,31,2,38.12,0.0
1453,853,141,1,79.53,0.15
1454,854,19,1,28.44,0.0
1455,854,96,5,17.13,0.0
1456,855,110,3,60.71,0.1
1457,855,30,2,50.51,0.1
1458,856,57,2,30.39,0.05
1459,856,9,2,41.85,0.1
1460,857,94,1,48.26,0.0
1461,858,24,2,18.47,0.0
1462,859,20,2,17.92,0.0
1463,859,11,3,41.85,0.1
1464,860,49,1,87.88,0.1
1465,861,130,1,42.22,0.0
1466,862,78,1,48.94,0.1
1467,863,130,1,40.53,0.0
1468,863,112,1,62.47,0.1
1469,864,146,5,132.08,0.05
1470,864,132,2,70.67,0.05
1471,864,14,1,11.4,0.15
1472,864,13,3,80.68,0.1
1473,865,101,1,17.9,0.0
1474,866,127,1,26.75,0.0
1475,866,51,5,88.26,0.05
1476,867,44,1,50.65,0.0
1477,867,148,1,19.79,0.05
1478,867,16,1,38.72,0.0
1479,868,34,1,24.63,0.15
1480,868,21,1,239.76,0.15
1481,868,79,1,70.05,0.0
1482,869,5,4,51.88,0.15
1483,870,70,1,36.23,0.0
1484,870,52,1,45.07,0.0
1485,870,87,1,147.15,0.0
1486,871,154,1,81.86,0.15
1487,871,38,1,10.93,0.0
1488,872,156,1,34.96,0.0
1489,873,157,1,347.77,0.0
1490,873,57,1,31.23,0.0
1491,874,85,2,31.06,0.0
1492,874,105,1,57.11,0.05
1493,875,89,3,39.87,0.05
1494,876,92,2,153.61,0.15
1495,877,22,1,52.38,0.0
1496,878,18,1,84.72,0.15
1497,879,109,3,82.4,0.0
1498,880,71,2,91.13,0.1
1499,881,77,1,69.35,0.05
1500,881,63,2,23.53,0.0
1501,882,64,1,22.58,0.1
1502,882,50,1,13.28,0.0
1503,883,7,2,269.97,0.05
1504,883,159,2,22.75,0.0
1505,883,153,2,34.49,0.0
1506,883,120,2,131.05,0.0
1507,884,64,5,21.75,0.0
1508,885,93,3,35.03,0.0
1509,885,137,1,32.73,0.0
1510,886,147,2,21.09,0.0
1511,886,19,2,28.2,0.15
1512,886,20,1,18.11,0.0
1513,887,10,1,107.91,0.1
1514,887,34,2,25.13,0.0
1515,888,117,1,63.99,0.05
1516,888,159,1,22.24,0.0
1517,889,105,2,55.07,0.0
1518,890,59,1,87.13,0.15
1519,891,73,2,63.07,0.15
1520,891,52,5,47.06,0.0
1521,892,12,2,42.12,0.1
1522,893,130,3,42.1,0.05
1523,894,107,2,346.11,0.1
1524,894,46,1,33.46,0.05
1525,895,98,4,81.93,0.0
1526,895,130,1,40.8,0.0
1527,895,99,2,66.13,0.0
1528,895,35,3,133.17,0.15
1529,896,61,2,42.8,0.05
1530,897,23,2,67.39,0.1
1531,897,107,2,358.5,0.0
1532,898,89,1,39.98,0.05
1533,899,72,3,262.47,0.0
1534,899,65,2,137.71,0.0
1535,899,130,1,42.11,0.05
1536,900,17,1,26.41,0.15
1537,900,131,2,16.47,0.15
1538,901,147,1,21.05,0.0
1539,901,101,1,18.54,0.1
1540,902,144,4,77.29,0.0
1541,902,34,1,24.9,0.05
1542,902,16,1,39.55,0.0
1543,903,100,1,53.62,0.0
1544,904,94,1,47.68,0.05
1545,904,134,3,97.21,0.0
1546,904,9,2,41.78,0.0
1547,904,125,1,112.41,0.05
1548,905,145,2,83.38,0.15
1549,905,95,2,46.23,0.0
1550,906,136,1,255.94,0.0
1551,907,102,1,44.18,0.0
1552,907,10,4,106.46,0.0
1553,908,5,1,53.12,0.15
1554,909,23,1,68.32,0.0
1555,909,103,1,46.89,0.0
1556,910,10,1,106.69,0.05
1557,911,89,2,41.14,0.0
1558,912,127,1,26.39,0.0
1559,912,138,2,49.76,0.15
1560,913,14,2,11.89,0.1
1561,913,1,2,100.25,0.0
1562,913,90,1,105.45,0.0
1563,914,158,1,100.87,0.15
1564,915,45,2,16.86,0.0
1565,915,131,4,16.22,0.0
1566,916,116,1,84.73,0.0
1567,916,28,2,91.5,0.15
1568,917,120,3,129.08,0.1
1569,918,120,1,130.51,0.1
1570,919,89,5,40.13,0.05
1571,920,68,1,162.64,0.0
1572,920,83,1,243.65,0.15
1573,921,40,1,77.52,0.0
1574,922,122,2,28.28,0.0
1575,923,30,5,49.87,0.0
1576,923,127,1,27.12,0.15
1577,924,108,1,77.0,0.0
1578,924,114,1,610.85,0.05
1579,924,44,1,49.14,0.0
1580,925,49,5,89.19,0.0
1581,925,89,3,40.38,0.0
1582,925,74,1,260.33,0.0
1583,925,94,3,49.22,0.1
1584,926,151,1,80.74,0.1
1585,926,119,1,184.89,0.0
1586,927,22,3,53.2,0.05
1587,927,67,3,60.9,0.15
1588,928,98,1,82.09,0.15
1589,929,145,2,80.98,0.0
1590,929,127,1,27.33,0.05
1591,930,91,1,72.43,0.0
1592,930,155,1,85.03,0.0
1593,931,42,2,77.51,0.0
1594,932,94,4,48.32,0.0
1595,933,106,5,94.23,0.15
1596,933,1,1,102.47,0.0
1597,934,71,4,90.44,0.15
1598,934,120,1,129.7,0.05
1599,935,54,2,112.45,0.0
1600,936,108,1,77.99,0.05
1601,937,101,2,17.8,0.15
1602,937,6,1,52.13,0.15
1603,937,74,1,263.7,0.0
1604,937,10,1,105.84,0.15
1605,938,40,1,76.92,0.1
1606,939,37,1,78.79,0.1
1607,940,41,1,127.14,0.0
1608,940,107,1,347.21,0.1
1609,940,113,2,67.38,0.0
1610,941,31,2,37.75,0.0
1611,942,131,5,16.33,0.0
1612,942,80,1,11.05,0.05
1613,943,49,1,87.33,0.0
1614,944,151,3,81.79,0.1
1615,945,48,5,165.48,0.05
1616,945,153,1,34.57,0.0
1617,946,37,1,80.2,0.05
1618,946,46,4,34.16,0.1
1619,947,119,2,180.38,0.15
1620,948,152,1,90.98,0.1
1621,949,137,3,31.78,0.15
1622,949,151,2,82.94,0.0
1623,950,130,1,41.06,0.0
1624,951,42,3,75.07,0.1
1625,952,71,4,91.61,0.15
1626,953,2,2,58.56,0.1
1627,953,95,3,45.86,0.0
1628,954,136,1,268.27,0.15
1629,954,158,1,101.63,0.0
1630,955,96,1,17.82,0.0
1631,956,46,2,34.56,0.0
1632,957,9,3,43.35,0.1
1633,958,145,3,80.92,0.15
1634,958,20,1,18.63,0.0
1635,959,28,3,92.84,0.15
1636,959,158,1,99.67,0.0
1637,960,57,1,29.86,0.1
1638,960,48,1,170.99,0.05
1639,960,95,1,46.52,0.15
1640,960,15,1,13.77,0.1
1641,961,38,1,10.94,0.0
1642,961,130,1,41.79,0.0
1643,961,75,2,6.02,0.0
1644,962,126,1,476.36,0.0
1645,962,155,2,84.43,0.1
1646,963,55,2,162.87,0.15
1647,964,120,1,127.99,0.0
1648,964,4,1,259.86,0.05
1649,964,70,2,37.21,0.05
1650,965,50,1,13.1,0.15
1651,966,62,1,56.1,0.0
1652,967,70,1,37.03,0.1
1653,968,76,2,138.29,0.05
1654,969,115,1,53.4,0.0
1655,969,89,1,39.99,0.0
1656,969,8,1,128.02,0.0
1657,970,38,4,11.0,0.0
1658,970,111,2,11.61,0.0
1659,971,86,3,41.35,0.15
1660,972,36,1,21.66,0.05
1661,972,152,2,88.92,0.0
1662,973,124,1,18.77,0.05
1663,974,3,1,116.44,0.1
1664,975,119,3,180.53,0.1
1665,975,62,1,55.33,0.0
1666,976,19,1,28.57,0.1
1667,977,65,1,136.25,0.0
1668,977,107,3,359.09,0.15
1669,978,77,2,69.89,0.1
1670,978,18,1,87.64,0.0
1671,978,150,1,86.2,0.15
1672,979,8,1,127.48,0.0
1673,980,68,1,163.83,0.15
1674,980,16,1,39.37,0.05
1675,981,74,3,260.66,0.15
1676,982,70,2,35.96,0.15
1677,983,48,2,172.21,0.1
1678,983,133,3,25.35,0.15
1679,984,20,1,18.12,0.0
1680,985,145,3,81.05,0.1
1681,985,118,1,22.3,0.0
1682,986,80,1,10.83,0.15
1683,987,103,3,48.37,0.0
1684,987,149,1,103.29,0.15
1685,987,58,1,50.27,0.0
1686,988,118,2,22.6,0.15
1687,989,67,3,61.05,0.15
1688,989,52,2,46.19,0.15
1689,989,120,1,125.62,0.15
1690,989,95,5,46.59,0.15
1691,990,6,1,52.03,0.0
1692,990,126,2,475.49,0.0
1693,990,156,1,34.96,0.1
1694,991,146,5,130.75,0.15
1695,991,75,1,6.19,0.0
1696,992,12,2,41.88,0.0
1697,992,44,4,48.48,0.0
1698,993,78,2,49.07,0.0
1699,994,144,1,76.94,0.15
1700,995,156,1,34.43,0.0
